"date","coin_name","close_price","daily_return_percent","log_return"
2021-04-21,Dogecoin,0.30692500,-3.9358,-0.040154
2021-04-22,Dogecoin,0.26096700,-14.9737,-0.162209
2021-04-23,Dogecoin,0.24850900,-4.7738,-0.048915
2021-04-24,Dogecoin,0.27021200,8.7333,0.083728
2021-04-25,Dogecoin,0.25111100,-7.0689,-0.073312
2021-04-26,Dogecoin,0.27067400,7.7906,0.075020
2021-04-27,Dogecoin,0.27218800,0.5593,0.005578
2021-04-28,Dogecoin,0.32368200,18.9185,0.173269
2021-04-29,Dogecoin,0.30516900,-5.7195,-0.058896
2021-04-30,Dogecoin,0.33756100,10.6144,0.100881
2021-05-01,Dogecoin,0.39298700,16.4196,0.152030
2021-05-02,Dogecoin,0.37604600,-4.3108,-0.044065
2021-05-03,Dogecoin,0.44170700,17.4609,0.160935
2021-05-04,Dogecoin,0.54133400,22.5550,0.203390
2021-05-05,Dogecoin,0.65763300,21.4838,0.194611
2021-05-06,Dogecoin,0.58080400,-11.6827,-0.124234
2021-05-07,Dogecoin,0.68477700,17.9016,0.164680
2021-05-08,Dogecoin,0.63643900,-7.0589,-0.073205
2021-05-09,Dogecoin,0.57007100,-10.4280,-0.110128
2021-05-10,Dogecoin,0.44996400,-21.0688,-0.236593
2021-05-11,Dogecoin,0.49523100,10.0601,0.095857
2021-05-12,Dogecoin,0.38537600,-22.1826,-0.250805
2021-05-13,Dogecoin,0.49037400,27.2456,0.240949
2021-05-14,Dogecoin,0.55960400,14.1178,0.132061
2021-05-15,Dogecoin,0.50797200,-9.2265,-0.096803
2021-05-16,Dogecoin,0.51489500,1.3629,0.013537
2021-05-17,Dogecoin,0.48789200,-5.2444,-0.053869
2021-05-18,Dogecoin,0.47611500,-2.4139,-0.024435
2021-05-19,Dogecoin,0.33312300,-30.0331,-0.357148
2021-05-20,Dogecoin,0.40019400,20.1340,0.183438
2021-05-21,Dogecoin,0.35938200,-10.1981,-0.107564
2021-05-22,Dogecoin,0.34237100,-4.7334,-0.048491
2021-05-23,Dogecoin,0.30807100,-10.0184,-0.105565
2021-05-24,Dogecoin,0.36616200,18.8564,0.172746
2021-05-25,Dogecoin,0.34630200,-5.4238,-0.055765
2021-05-26,Dogecoin,0.35369300,2.1343,0.021118
2021-05-27,Dogecoin,0.33294500,-5.8661,-0.060452
2021-05-28,Dogecoin,0.31120500,-6.5296,-0.067525
2021-05-29,Dogecoin,0.30311000,-2.6012,-0.026356
2021-05-30,Dogecoin,0.30222400,-0.2923,-0.002927
2021-05-31,Dogecoin,0.32581000,7.8041,0.075146
2021-06-01,Dogecoin,0.37007700,13.5868,0.127397
2021-06-02,Dogecoin,0.42337400,14.4016,0.134545
2021-06-03,Dogecoin,0.39996300,-5.5296,-0.056884
2021-06-04,Dogecoin,0.37632300,-5.9105,-0.060924
2021-06-05,Dogecoin,0.37217700,-1.1017,-0.011078
2021-06-06,Dogecoin,0.37180700,-0.0994,-0.000995
2021-06-07,Dogecoin,0.33105000,-10.9619,-0.116105
2021-06-08,Dogecoin,0.32768700,-1.0159,-0.010211
2021-06-09,Dogecoin,0.34333100,4.7741,0.046636
2021-06-10,Dogecoin,0.32635100,-4.9457,-0.050722
2021-06-11,Dogecoin,0.31935900,-2.1425,-0.021658
2021-06-12,Dogecoin,0.31208400,-2.2780,-0.023043
2021-06-13,Dogecoin,0.32438200,3.9406,0.038649
2021-06-14,Dogecoin,0.33208500,2.3747,0.023469
2021-06-15,Dogecoin,0.32838100,-1.1154,-0.011216
2021-06-16,Dogecoin,0.30776100,-6.2793,-0.064851
2021-06-17,Dogecoin,0.30649600,-0.4110,-0.004119
2021-06-18,Dogecoin,0.29347200,-4.2493,-0.043422
2021-06-19,Dogecoin,0.28735600,-2.0840,-0.021060
2021-06-20,Dogecoin,0.28090000,-2.2467,-0.022723
2021-06-21,Dogecoin,0.17869100,-36.3863,-0.452341
2021-06-22,Dogecoin,0.19103100,6.9058,0.066778
2021-06-23,Dogecoin,0.23217400,21.5373,0.195051
2021-06-24,Dogecoin,0.26278200,13.1832,0.123838
2021-06-25,Dogecoin,0.23915300,-8.9919,-0.094221
2021-06-26,Dogecoin,0.24478400,2.3546,0.023273
2021-06-27,Dogecoin,0.26445000,8.0340,0.077276
2021-06-28,Dogecoin,0.25685700,-2.8712,-0.029133
2021-06-29,Dogecoin,0.26276900,2.3017,0.022756
2021-06-30,Dogecoin,0.25421500,-3.2553,-0.033095
2021-07-01,Dogecoin,0.24454900,-3.8023,-0.038765
2021-07-02,Dogecoin,0.24526400,0.2924,0.002919
2021-07-03,Dogecoin,0.24641100,0.4677,0.004666
2021-07-04,Dogecoin,0.24648300,0.0292,0.000292
2021-07-05,Dogecoin,0.23161400,-6.0325,-0.062221
2021-07-06,Dogecoin,0.23442200,1.2124,0.012051
2015-08-09,Ethereum,0.70189700,-6.8268,-0.070710
2015-08-10,Ethereum,0.70844800,0.9333,0.009290
2015-08-11,Ethereum,1.06786000,50.7323,0.410335
2015-08-12,Ethereum,1.21744000,14.0075,0.131094
2015-08-13,Ethereum,1.82767000,50.1240,0.406292
2015-08-14,Ethereum,1.82787000,0.0109,0.000109
2015-08-15,Ethereum,1.68890000,-7.6028,-0.079074
2015-08-16,Ethereum,1.56603000,-7.2751,-0.075534
2015-08-17,Ethereum,1.20361000,-23.1426,-0.263218
2015-08-18,Ethereum,1.08705000,-9.6842,-0.101858
2015-08-19,Ethereum,1.25886000,15.8052,0.146739
2015-08-20,Ethereum,1.46492000,16.3688,0.151594
2015-08-21,Ethereum,1.39529000,-4.7532,-0.048698
2015-08-22,Ethereum,1.37923000,-1.1510,-0.011577
2015-08-23,Ethereum,1.35259000,-1.9315,-0.019504
2015-08-24,Ethereum,1.23127000,-8.9695,-0.093975
2015-08-25,Ethereum,1.14019000,-7.3972,-0.076851
2015-08-26,Ethereum,1.15998000,1.7357,0.017208
2015-08-27,Ethereum,1.14770000,-1.0586,-0.010643
2015-08-28,Ethereum,1.19138000,3.8059,0.037352
2015-08-29,Ethereum,1.18255000,-0.7412,-0.007439
2015-08-30,Ethereum,1.31927000,11.5615,0.109405
2015-08-31,Ethereum,1.35824000,2.9539,0.029111
2015-09-01,Ethereum,1.35161000,-0.4881,-0.004893
2015-09-02,Ethereum,1.29479000,-4.2039,-0.042948
2015-09-03,Ethereum,1.26493000,-2.3062,-0.023332
2015-09-04,Ethereum,1.27441000,0.7494,0.007467
2015-09-05,Ethereum,1.33881000,5.0533,0.049298
2015-09-06,Ethereum,1.29583000,-3.2103,-0.032630
2015-09-07,Ethereum,1.24665000,-3.7953,-0.038691
2015-09-08,Ethereum,1.24243000,-0.3385,-0.003391
2015-09-09,Ethereum,1.20651000,-2.8911,-0.029337
2015-09-10,Ethereum,1.16577000,-3.3767,-0.034350
2015-09-11,Ethereum,0.98297800,-15.6799,-0.170550
2015-09-12,Ethereum,1.03874000,5.6728,0.055177
2015-09-13,Ethereum,0.93600300,-9.8905,-0.104145
2015-09-14,Ethereum,0.87562200,-6.4509,-0.066684
2015-09-15,Ethereum,0.94441000,7.8559,0.075626
2015-09-16,Ethereum,0.90717500,-3.9427,-0.040225
2015-09-17,Ethereum,0.87423100,-3.6315,-0.036991
2015-09-18,Ethereum,0.85368500,-2.3502,-0.023782
2015-09-19,Ethereum,0.88239100,3.3626,0.033073
2015-09-20,Ethereum,0.93844500,6.3525,0.061589
2015-09-21,Ethereum,0.91904700,-2.0670,-0.020887
2015-09-22,Ethereum,0.90179600,-1.8771,-0.018949
2015-09-23,Ethereum,0.89340600,-0.9304,-0.009347
2015-09-24,Ethereum,0.81361000,-8.9317,-0.093560
2015-09-25,Ethereum,0.73622300,-9.5116,-0.099948
2015-09-26,Ethereum,0.78596400,6.7562,0.065378
2015-09-27,Ethereum,0.72083900,-8.2860,-0.086495
2015-09-28,Ethereum,0.58288600,-19.1378,-0.212424
2015-09-29,Ethereum,0.66114600,13.4263,0.125983
2015-09-30,Ethereum,0.73864400,11.7218,0.110841
2015-10-01,Ethereum,0.69021500,-6.5565,-0.067813
2015-10-02,Ethereum,0.67857400,-1.6866,-0.017010
2015-10-03,Ethereum,0.68717100,1.2669,0.012590
2015-10-04,Ethereum,0.66837900,-2.7347,-0.027728
2015-10-05,Ethereum,0.62864300,-5.9451,-0.061292
2015-10-06,Ethereum,0.65064500,3.4999,0.034401
2015-10-07,Ethereum,0.60938800,-6.3409,-0.065509
2015-10-08,Ethereum,0.62171600,2.0230,0.020028
2015-10-09,Ethereum,0.65062800,4.6504,0.045455
2015-10-10,Ethereum,0.62785700,-3.4998,-0.035626
2015-10-11,Ethereum,0.63496300,1.1318,0.011254
2015-10-12,Ethereum,0.62603000,-1.4069,-0.014168
2015-10-13,Ethereum,0.60765500,-2.9352,-0.029791
2015-10-14,Ethereum,0.52296800,-13.9367,-0.150087
2015-10-15,Ethereum,0.56187800,7.4402,0.071764
2015-10-16,Ethereum,0.53649500,-4.5175,-0.046228
2015-10-17,Ethereum,0.54717800,1.9913,0.019717
2015-10-18,Ethereum,0.51773400,-5.3811,-0.055313
2015-10-19,Ethereum,0.48901400,-5.5473,-0.057070
2015-10-20,Ethereum,0.43482900,-11.0805,-0.117438
2015-10-21,Ethereum,0.44732900,2.8747,0.028341
2015-10-22,Ethereum,0.56770200,26.9093,0.238302
2015-10-23,Ethereum,0.53965700,-4.9401,-0.050663
2015-10-24,Ethereum,0.56359000,4.4349,0.043393
2015-10-25,Ethereum,0.61603900,9.3062,0.088983
2015-10-26,Ethereum,0.73131700,18.7128,0.171537
2015-10-27,Ethereum,0.86964100,18.9144,0.173233
2015-10-28,Ethereum,1.00248000,15.2752,0.142152
2015-10-29,Ethereum,1.20666000,20.3675,0.185379
2015-10-30,Ethereum,1.04122000,-13.7106,-0.147463
2015-10-31,Ethereum,0.91662700,-11.9661,-0.127448
2015-11-01,Ethereum,1.05567000,15.1690,0.141230
2015-11-02,Ethereum,0.98978900,-6.2407,-0.064439
2015-11-03,Ethereum,1.01336000,2.3814,0.023535
2015-11-04,Ethereum,0.89905000,-11.2803,-0.119688
2015-11-05,Ethereum,0.89563700,-0.3796,-0.003803
2015-11-06,Ethereum,0.92603200,3.3937,0.033374
2015-11-07,Ethereum,0.92797400,0.2097,0.002095
2015-11-08,Ethereum,1.02747000,10.7219,0.101851
2015-11-09,Ethereum,0.99927800,-2.7438,-0.027822
2015-11-10,Ethereum,0.93434800,-6.4977,-0.067184
2015-11-11,Ethereum,0.79182900,-15.2533,-0.165504
2015-11-12,Ethereum,0.89571100,13.1192,0.123272
2015-11-13,Ethereum,0.90409600,0.9361,0.009318
2015-11-14,Ethereum,0.88881200,-1.6905,-0.017050
2015-11-15,Ethereum,0.90636800,1.9752,0.019560
2015-11-16,Ethereum,0.92896200,2.4928,0.024622
2015-11-17,Ethereum,1.00798000,8.5061,0.081636
2015-11-18,Ethereum,0.99331900,-1.4545,-0.014652
2015-11-19,Ethereum,0.95553200,-3.8041,-0.038784
2015-11-20,Ethereum,0.92492000,-3.2037,-0.032561
2015-11-21,Ethereum,0.97614000,5.5378,0.053899
2015-11-22,Ethereum,0.96801800,-0.8321,-0.008355
2015-11-23,Ethereum,0.94696900,-2.1744,-0.021984
2015-11-24,Ethereum,0.90019100,-4.9398,-0.050659
2015-11-25,Ethereum,0.86353700,-4.0718,-0.041570
2015-11-26,Ethereum,0.88418300,2.3909,0.023627
2015-11-27,Ethereum,0.86795100,-1.8358,-0.018529
2015-11-28,Ethereum,0.91570300,5.5017,0.053557
2015-11-29,Ethereum,0.87861400,-4.0503,-0.041346
2015-11-30,Ethereum,0.87311900,-0.6254,-0.006274
2015-12-01,Ethereum,0.87480000,0.1925,0.001923
2015-12-02,Ethereum,0.82121000,-6.1260,-0.063216
2015-12-03,Ethereum,0.81214300,-1.1041,-0.011102
2015-12-04,Ethereum,0.84004100,3.4351,0.033774
2015-12-05,Ethereum,0.86243800,2.6662,0.026313
2015-12-06,Ethereum,0.83550000,-3.1235,-0.031733
2015-12-07,Ethereum,0.81126400,-2.9008,-0.029437
2015-12-08,Ethereum,0.82211800,1.3379,0.013290
2015-12-09,Ethereum,0.79216700,-3.6432,-0.037112
2015-12-10,Ethereum,0.84039600,6.0882,0.059101
2015-12-11,Ethereum,0.92976200,10.6338,0.101055
2015-12-12,Ethereum,0.97697300,5.0778,0.049530
2015-12-13,Ethereum,0.95288400,-2.4657,-0.024966
2015-12-14,Ethereum,0.99302200,4.2123,0.041260
2015-12-15,Ethereum,1.01415000,2.1276,0.021053
2015-12-16,Ethereum,0.99118200,-2.2648,-0.022908
2015-12-17,Ethereum,0.94070100,-5.0930,-0.052273
2015-12-18,Ethereum,0.92012700,-2.1871,-0.022114
2015-12-19,Ethereum,0.90807200,-1.3101,-0.013188
2015-12-20,Ethereum,0.90388500,-0.4611,-0.004622
2015-12-21,Ethereum,0.90077100,-0.3445,-0.003451
2015-12-22,Ethereum,0.86420200,-4.0597,-0.041445
2015-12-23,Ethereum,0.85807700,-0.7087,-0.007113
2015-12-24,Ethereum,0.86326200,0.6043,0.006024
2015-12-25,Ethereum,0.87036300,0.8226,0.008192
2015-12-26,Ethereum,0.85460300,-1.8107,-0.018273
2015-12-27,Ethereum,0.85636500,0.2062,0.002060
2015-12-28,Ethereum,0.84500500,-1.3265,-0.013354
2015-12-29,Ethereum,0.87305400,3.3194,0.032655
2015-12-30,Ethereum,0.91195800,4.4561,0.043597
2015-12-31,Ethereum,0.93354200,2.3668,0.023392
2016-01-01,Ethereum,0.94802400,1.5513,0.015394
2016-01-02,Ethereum,0.93712400,-1.1498,-0.011564
2016-01-03,Ethereum,0.97190500,3.7115,0.036442
2016-01-04,Ethereum,0.95448000,-1.7929,-0.018091
2016-01-05,Ethereum,0.95017600,-0.4509,-0.004519
2016-01-06,Ethereum,0.95086000,0.0720,0.000720
2016-01-07,Ethereum,0.94200500,-0.9313,-0.009356
2016-01-08,Ethereum,0.98678900,4.7541,0.046446
2016-01-09,Ethereum,0.98683300,0.0045,0.000045
2016-01-10,Ethereum,0.99923100,1.2563,0.012485
2016-01-11,Ethereum,1.06160000,6.2417,0.060546
2016-01-12,Ethereum,1.14100000,7.4793,0.072128
2016-01-13,Ethereum,1.12520000,-1.3848,-0.013944
2016-01-14,Ethereum,1.18959000,5.7225,0.055648
2016-01-15,Ethereum,1.20801000,1.5484,0.015366
2016-01-16,Ethereum,1.22029000,1.0165,0.010114
2016-01-17,Ethereum,1.32747000,8.7832,0.084186
2016-01-18,Ethereum,1.42634000,7.4480,0.071837
2016-01-19,Ethereum,1.37139000,-3.8525,-0.039287
2016-01-20,Ethereum,1.53182000,11.6983,0.110632
2016-01-21,Ethereum,1.55357000,1.4199,0.014099
2016-01-22,Ethereum,1.50127000,-3.3664,-0.034244
2016-01-23,Ethereum,1.97267000,31.4001,0.273077
2016-01-24,Ethereum,2.14120000,8.5432,0.081978
2016-01-25,Ethereum,2.49927000,16.7229,0.154632
2016-01-26,Ethereum,2.27637000,-8.9186,-0.093417
2016-01-27,Ethereum,2.38855000,4.9280,0.048104
2016-01-28,Ethereum,2.52649000,5.7751,0.056145
2016-01-29,Ethereum,2.49496000,-1.2480,-0.012558
2016-01-30,Ethereum,2.44506000,-2.0000,-0.020203
2016-01-31,Ethereum,2.30604000,-5.6858,-0.058538
2016-02-01,Ethereum,2.21169000,-4.0914,-0.041775
2016-02-02,Ethereum,2.43964000,10.3066,0.098094
2016-02-03,Ethereum,2.52869000,3.6501,0.035851
2016-02-04,Ethereum,2.57804000,1.9516,0.019328
2016-02-05,Ethereum,2.53899000,-1.5147,-0.015263
2016-02-06,Ethereum,2.53446000,-0.1784,-0.001786
2016-02-07,Ethereum,2.96434000,16.9614,0.156674
2016-02-08,Ethereum,3.17979000,7.2681,0.070161
2016-02-09,Ethereum,4.04464000,27.1983,0.240577
2016-02-10,Ethereum,4.43626000,9.6824,0.092419
2016-02-11,Ethereum,6.01310000,35.5444,0.304129
2016-02-12,Ethereum,5.54698000,-7.7517,-0.080687
2016-02-13,Ethereum,5.38532000,-2.9144,-0.029577
2016-02-14,Ethereum,5.23973000,-2.7035,-0.027407
2016-02-15,Ethereum,5.28835000,0.9279,0.009236
2016-02-16,Ethereum,4.31529000,-18.4001,-0.203342
2016-02-17,Ethereum,3.75724000,-12.9319,-0.138480
2016-02-18,Ethereum,4.39913000,17.0841,0.157722
2016-02-19,Ethereum,4.73789000,7.7006,0.074185
2016-02-20,Ethereum,4.34133000,-8.3700,-0.087411
2016-02-21,Ethereum,4.65362000,7.1934,0.069465
2016-02-22,Ethereum,5.61650000,20.6910,0.188063
2016-02-23,Ethereum,5.58621000,-0.5393,-0.005408
2016-02-24,Ethereum,6.23647000,11.6405,0.110113
2016-02-25,Ethereum,6.10480000,-2.1113,-0.021339
2016-02-26,Ethereum,5.92167000,-2.9998,-0.030457
2016-02-27,Ethereum,6.42586000,8.5143,0.081712
2016-02-28,Ethereum,6.46835000,0.6612,0.006591
2016-02-29,Ethereum,6.33699000,-2.0308,-0.020517
2016-03-01,Ethereum,7.65369000,20.7780,0.188784
2016-03-02,Ethereum,8.46539000,10.6053,0.100798
2016-03-03,Ethereum,9.29415000,9.7900,0.093399
2016-03-04,Ethereum,10.40600000,11.9629,0.112997
2016-03-05,Ethereum,11.00370000,5.7438,0.055849
2016-03-06,Ethereum,11.38290000,3.4461,0.033881
2016-03-07,Ethereum,9.55263000,-16.0791,-0.175296
2016-03-08,Ethereum,9.84721000,3.0838,0.030372
2016-03-09,Ethereum,11.89800000,20.8261,0.189182
2016-03-10,Ethereum,11.30500000,-4.9840,-0.051125
2016-03-11,Ethereum,11.08280000,-1.9655,-0.019851
2016-03-12,Ethereum,13.53330000,22.1108,0.199759
2016-03-13,Ethereum,14.47500000,6.9584,0.067270
2016-03-14,Ethereum,12.45260000,-13.9717,-0.150494
2016-03-15,Ethereum,13.01000000,4.4762,0.043789
2016-03-16,Ethereum,12.52090000,-3.7594,-0.038319
2016-03-17,Ethereum,11.08150000,-11.4960,-0.122122
2016-03-18,Ethereum,10.99810000,-0.7526,-0.007555
2016-03-19,Ethereum,10.53070000,-4.2498,-0.043428
2016-03-20,Ethereum,10.31980000,-2.0027,-0.020230
2016-03-21,Ethereum,11.86410000,14.9644,0.139453
2016-03-22,Ethereum,11.27480000,-4.9671,-0.050947
2016-03-23,Ethereum,12.41670000,10.1279,0.096472
2016-03-24,Ethereum,11.23500000,-9.5170,-0.100008
2016-03-25,Ethereum,10.74320000,-4.3774,-0.044761
2016-03-26,Ethereum,10.97400000,2.1483,0.021256
2016-03-27,Ethereum,10.41920000,-5.0556,-0.051879
2016-03-28,Ethereum,11.66560000,11.9625,0.112994
2016-03-29,Ethereum,11.65640000,-0.0789,-0.000789
2016-03-30,Ethereum,11.95290000,2.5437,0.025119
2016-03-31,Ethereum,11.40350000,-4.5964,-0.047054
2016-04-01,Ethereum,11.66360000,2.2809,0.022553
2016-04-02,Ethereum,11.59890000,-0.5547,-0.005563
2016-04-03,Ethereum,11.61830000,0.1673,0.001671
2016-04-04,Ethereum,11.15730000,-3.9679,-0.040487
2016-04-05,Ethereum,10.43810000,-6.4460,-0.066631
2016-04-06,Ethereum,10.68540000,2.3692,0.023416
2016-04-07,Ethereum,10.06970000,-5.7621,-0.059347
2016-04-08,Ethereum,9.71959000,-3.4769,-0.035387
2016-04-09,Ethereum,9.15062000,-5.8538,-0.060322
2016-04-10,Ethereum,8.93634000,-2.3417,-0.023696
2016-04-11,Ethereum,8.64379000,-3.2737,-0.033285
2016-04-12,Ethereum,7.44231000,-13.8999,-0.149660
2016-04-13,Ethereum,8.04442000,8.0904,0.077797
2016-04-14,Ethereum,8.38724000,4.2616,0.041733
2016-04-15,Ethereum,8.24278000,-1.7224,-0.017374
2016-04-16,Ethereum,8.60950000,4.4490,0.043529
2016-04-17,Ethereum,9.30910000,8.1259,0.078126
2016-04-18,Ethereum,9.03600000,-2.9337,-0.029776
2016-04-19,Ethereum,8.71488000,-3.5538,-0.036185
2016-04-20,Ethereum,8.46579000,-2.8582,-0.028999
2016-04-21,Ethereum,8.10217000,-4.2952,-0.043901
2016-04-22,Ethereum,7.82126000,-3.4671,-0.035286
2016-04-23,Ethereum,8.29479000,6.0544,0.058782
2016-04-24,Ethereum,8.00135000,-3.5376,-0.036017
2016-04-25,Ethereum,7.55434000,-5.5867,-0.057488
2016-04-26,Ethereum,7.39704000,-2.0822,-0.021042
2016-04-27,Ethereum,7.75997000,4.9064,0.047899
2016-04-28,Ethereum,7.17253000,-7.5701,-0.078720
2016-04-29,Ethereum,7.45729000,3.9701,0.038934
2016-04-30,Ethereum,8.81398000,18.1928,0.167147
2016-05-01,Ethereum,8.84650000,0.3690,0.003683
2016-05-02,Ethereum,10.16320000,14.8839,0.138751
2016-05-03,Ethereum,9.31127000,-8.3825,-0.087548
2016-05-04,Ethereum,9.41377000,1.1008,0.010948
2016-05-05,Ethereum,9.82610000,4.3801,0.042869
2016-05-06,Ethereum,9.34664000,-4.8795,-0.050025
2016-05-07,Ethereum,9.37051000,0.2554,0.002551
2016-05-08,Ethereum,9.48293000,1.1997,0.011926
2016-05-09,Ethereum,9.29773000,-1.9530,-0.019723
2016-05-10,Ethereum,9.36152000,0.6861,0.006837
2016-05-11,Ethereum,9.99628000,6.7805,0.065605
2016-05-12,Ethereum,10.05780000,0.6154,0.006135
2016-05-13,Ethereum,10.50660000,4.4622,0.043655
2016-05-14,Ethereum,10.23970000,-2.5403,-0.025731
2016-05-15,Ethereum,9.96235000,-2.7086,-0.027459
2016-05-16,Ethereum,11.17130000,12.1352,0.114535
2016-05-17,Ethereum,12.19880000,9.1977,0.087990
2016-05-18,Ethereum,13.55860000,11.1470,0.105683
2016-05-19,Ethereum,14.76970000,8.9323,0.085557
2016-05-20,Ethereum,13.63560000,-7.6786,-0.079894
2016-05-21,Ethereum,14.01500000,2.7824,0.027444
2016-05-22,Ethereum,14.28610000,1.9344,0.019159
2016-05-23,Ethereum,13.46150000,-5.7720,-0.059453
2016-05-24,Ethereum,12.73230000,-5.4169,-0.055692
2016-05-25,Ethereum,12.52600000,-1.6203,-0.016336
2016-05-26,Ethereum,12.43040000,-0.7632,-0.007661
2016-05-27,Ethereum,11.29580000,-9.1276,-0.095714
2016-05-28,Ethereum,11.89290000,5.2860,0.051511
2016-05-29,Ethereum,12.35040000,3.8468,0.037747
2016-05-30,Ethereum,12.72530000,3.0355,0.029904
2016-05-31,Ethereum,14.07730000,10.6245,0.100971
2016-06-01,Ethereum,14.00150000,-0.5385,-0.005399
2016-06-02,Ethereum,13.73800000,-1.8819,-0.018999
2016-06-03,Ethereum,13.84670000,0.7912,0.007881
2016-06-04,Ethereum,13.74040000,-0.7677,-0.007707
2016-06-05,Ethereum,13.97500000,1.7074,0.016930
2016-06-06,Ethereum,13.93410000,-0.2927,-0.002931
2016-06-07,Ethereum,14.51200000,4.1474,0.040637
2016-06-08,Ethereum,14.41770000,-0.6498,-0.006519
2016-06-09,Ethereum,14.39860000,-0.1325,-0.001326
2016-06-10,Ethereum,13.90860000,-3.4031,-0.034624
2016-06-11,Ethereum,14.19160000,2.0347,0.020143
2016-06-12,Ethereum,15.74370000,10.9368,0.103790
2016-06-13,Ethereum,17.60270000,11.8079,0.111612
2016-06-14,Ethereum,18.89320000,7.3313,0.070750
2016-06-15,Ethereum,18.35430000,-2.8523,-0.028938
2016-06-16,Ethereum,20.58860000,12.1732,0.114874
2016-06-17,Ethereum,15.37680000,-25.3140,-0.291878
2016-06-18,Ethereum,11.33070000,-26.3130,-0.305344
2016-06-19,Ethereum,12.23420000,7.9739,0.076719
2016-06-20,Ethereum,11.83950000,-3.2262,-0.032794
2016-06-21,Ethereum,13.30670000,12.3924,0.116826
2016-06-22,Ethereum,13.09510000,-1.5902,-0.016030
2016-06-23,Ethereum,13.67620000,4.4375,0.043419
2016-06-24,Ethereum,14.33210000,4.7959,0.046845
2016-06-25,Ethereum,14.28300000,-0.3426,-0.003432
2016-06-26,Ethereum,13.85020000,-3.0302,-0.030770
2016-06-27,Ethereum,13.88390000,0.2433,0.002430
2016-06-28,Ethereum,12.17560000,-12.3042,-0.131296
2016-06-29,Ethereum,12.61120000,3.5776,0.035151
2016-06-30,Ethereum,12.46150000,-1.1870,-0.011941
2016-07-01,Ethereum,12.19950000,-2.1025,-0.021249
2016-07-02,Ethereum,12.12840000,-0.5828,-0.005845
2016-07-03,Ethereum,11.72020000,-3.3657,-0.034236
2016-07-04,Ethereum,11.47100000,-2.1262,-0.021492
2016-07-05,Ethereum,10.61140000,-7.4937,-0.077893
2016-07-06,Ethereum,10.52890000,-0.7775,-0.007805
2016-07-07,Ethereum,10.10940000,-3.9843,-0.040658
2016-07-08,Ethereum,11.39460000,12.7129,0.119674
2016-07-09,Ethereum,10.96550000,-3.7658,-0.038386
2016-07-10,Ethereum,10.94760000,-0.1632,-0.001634
2016-07-11,Ethereum,10.45900000,-4.4631,-0.045657
2016-07-12,Ethereum,10.51610000,0.5459,0.005445
2016-07-13,Ethereum,10.50050000,-0.1483,-0.001485
2016-07-14,Ethereum,11.51320000,9.6443,0.092071
2016-07-15,Ethereum,11.95160000,3.8078,0.037371
2016-07-16,Ethereum,11.65280000,-2.5001,-0.025319
2016-07-17,Ethereum,11.15870000,-4.2402,-0.043327
2016-07-18,Ethereum,11.03440000,-1.1139,-0.011202
2016-07-19,Ethereum,11.61910000,5.2989,0.051633
2016-07-20,Ethereum,12.45060000,7.1563,0.069119
2016-07-21,Ethereum,12.65070000,1.6072,0.015944
2016-07-22,Ethereum,14.66190000,15.8979,0.147540
2016-07-23,Ethereum,14.29970000,-2.4703,-0.025014
2016-07-24,Ethereum,12.74950000,-10.8408,-0.114747
2016-07-25,Ethereum,13.83610000,8.5227,0.081789
2016-07-26,Ethereum,11.98950000,-13.3462,-0.143250
2016-07-27,Ethereum,12.97280000,8.2013,0.078824
2016-07-28,Ethereum,12.84360000,-0.9959,-0.010009
2016-07-29,Ethereum,12.79460000,-0.3815,-0.003822
2016-07-30,Ethereum,12.46100000,-2.6073,-0.026419
2016-07-31,Ethereum,11.87590000,-4.6954,-0.048093
2016-08-01,Ethereum,10.94160000,-7.8672,-0.081939
2016-08-02,Ethereum,8.78728000,-19.6893,-0.219267
2016-08-03,Ethereum,10.29390000,17.1455,0.158246
2016-08-04,Ethereum,11.04280000,7.2752,0.070227
2016-08-05,Ethereum,10.92540000,-1.0631,-0.010688
2016-08-06,Ethereum,10.88110000,-0.4055,-0.004063
2016-08-07,Ethereum,10.91160000,0.2803,0.002799
2016-08-08,Ethereum,11.24540000,3.0591,0.030133
2016-08-09,Ethereum,12.24430000,8.8827,0.085101
2016-08-10,Ethereum,12.14320000,-0.8257,-0.008291
2016-08-11,Ethereum,11.69090000,-3.7247,-0.037959
2016-08-12,Ethereum,11.77850000,0.7493,0.007465
2016-08-13,Ethereum,11.57130000,-1.7591,-0.017748
2016-08-14,Ethereum,11.19480000,-3.2537,-0.033079
2016-08-15,Ethereum,11.21840000,0.2108,0.002106
2016-08-16,Ethereum,11.13970000,-0.7015,-0.007040
2016-08-17,Ethereum,10.75280000,-3.4732,-0.035349
2016-08-18,Ethereum,10.75610000,0.0307,0.000307
2016-08-19,Ethereum,10.74870000,-0.0688,-0.000688
2016-08-20,Ethereum,11.24740000,4.6396,0.045352
2016-08-21,Ethereum,11.17920000,-0.6064,-0.006082
2016-08-22,Ethereum,11.12090000,-0.5215,-0.005229
2016-08-23,Ethereum,11.03060000,-0.8120,-0.008153
2016-08-24,Ethereum,11.03600000,0.0490,0.000489
2016-08-25,Ethereum,11.35740000,2.9123,0.028707
2016-08-26,Ethereum,11.29540000,-0.5459,-0.005474
2016-08-27,Ethereum,11.14820000,-1.3032,-0.013118
